,batting_team,bowling_team,venue,runs_left,balls_left,wickets_left,runs_target_y,crr,rrr,result
77944,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",46.0,34,6,131.0,5.9,8.1,0
77945,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",45.0,33,6,131.0,5.9,8.2,0
77946,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",44.0,32,6,131.0,5.9,8.2,0
77947,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",40.0,31,6,131.0,6.1,7.7,0
77948,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",40.0,30,6,131.0,6.1,8.0,0
77949,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",38.0,29,6,131.0,6.1,7.9,0
77950,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",38.0,28,6,131.0,6.1,8.1,0
77951,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",37.0,27,6,131.0,6.1,8.2,0
77952,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.0,26,6,131.0,6.3,7.6,0
77953,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",33.0,25,5,131.0,6.2,7.9,0
77954,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32.0,24,5,131.0,6.2,8.0,0
77955,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",30.0,23,4,131.0,6.2,7.8,0
77956,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",29.0,22,4,131.0,6.2,7.9,0
77957,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",28.0,21,4,131.0,6.2,8.0,0
77958,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",28.0,20,4,131.0,6.2,8.4,0
77959,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",28.0,19,4,131.0,6.1,8.8,0
77960,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",28.0,18,4,131.0,6.1,9.3,0
77961,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27.0,17,4,131.0,6.1,9.5,0
77962,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",26.0,16,4,131.0,6.1,9.8,0
77963,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",25.0,15,4,131.0,6.1,10.0,0
77964,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",19.0,14,4,131.0,6.3,8.1,0
77965,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",18.0,13,4,131.0,6.3,8.3,0
77966,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",14.0,12,4,131.0,6.5,7.0,0
77967,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",13.0,11,4,131.0,6.5,7.1,0
77968,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",12.0,10,4,131.0,6.5,7.2,0
77969,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",10.0,9,4,131.0,6.5,6.7,0
77970,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",9.0,8,4,131.0,6.5,6.8,0
77971,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",8.0,7,4,131.0,6.5,6.9,0
77972,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",7.0,6,4,131.0,6.5,7.0,0
77973,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",7.0,5,3,131.0,6.5,8.4,0
77974,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",5.0,4,3,131.0,6.5,7.5,0
77975,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",5.0,3,3,131.0,6.5,10.0,0
77976,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,2,3,131.0,6.5,12.0,0
77977,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1,3,131.0,6.5,12.0,0
78114,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",144.0,119,10,145.0,6.0,7.3,0
78115,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",140.0,118,10,145.0,15.0,7.1,0
78116,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",140.0,117,10,145.0,10.0,7.2,0
78117,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",134.0,116,10,145.0,16.5,6.9,0
78118,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",132.0,115,10,145.0,15.6,6.9,0
78119,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",131.0,114,10,145.0,14.0,6.9,0
78121,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",130.0,113,10,145.0,12.9,6.9,0
78122,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",129.0,113,10,145.0,13.7,6.8,0
78124,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",128.0,112,10,145.0,12.8,6.9,0
78125,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",128.0,111,10,145.0,11.3,6.9,0
78126,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",128.0,110,10,145.0,10.2,7.0,0
78127,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",128.0,109,10,145.0,9.3,7.0,0
78128,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",127.0,108,10,145.0,9.0,7.1,0
78129,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",126.0,107,10,145.0,8.8,7.1,0
78130,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",126.0,106,9,145.0,8.1,7.1,0
78131,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",125.0,105,9,145.0,8.0,7.1,0
78132,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",125.0,105,8,145.0,8.0,7.1,0
78133,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",122.0,104,8,145.0,8.6,7.0,0
78134,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",122.0,103,8,145.0,8.1,7.1,0
78135,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",122.0,102,8,145.0,7.7,7.2,0
78136,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",122.0,101,8,145.0,7.3,7.2,0
78137,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",121.0,100,8,145.0,7.2,7.3,0
78138,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",120.0,99,8,145.0,7.1,7.3,0
78139,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",120.0,98,8,145.0,6.8,7.3,0
78140,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",119.0,97,8,145.0,6.8,7.4,0
78141,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",119.0,96,8,145.0,6.5,7.4,0
78142,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",119.0,95,8,145.0,6.2,7.5,0
78143,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",117.0,94,8,145.0,6.5,7.5,0
78144,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",113.0,93,8,145.0,7.1,7.3,0
78145,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",112.0,92,8,145.0,7.1,7.3,0
78146,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",110.0,91,8,145.0,7.2,7.3,0
78147,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",109.0,90,8,145.0,7.2,7.3,0
78148,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",109.0,89,8,145.0,7.0,7.3,0
78149,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",108.0,88,8,145.0,6.9,7.4,0
78150,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",108.0,87,8,145.0,6.7,7.4,0
78151,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",107.0,86,8,145.0,6.7,7.5,0
78152,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",106.0,85,8,145.0,6.7,7.5,0
78153,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",105.0,84,8,145.0,6.7,7.5,0
78154,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",105.0,83,7,145.0,6.5,7.6,0
78155,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",104.0,82,7,145.0,6.5,7.6,0
78156,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",104.0,81,7,145.0,6.3,7.7,0
78157,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",102.0,80,7,145.0,6.4,7.6,0
78158,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",102.0,79,6,145.0,6.3,7.7,0
78159,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",102.0,78,6,145.0,6.1,7.8,0
78160,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",102.0,77,6,145.0,6.0,7.9,0
78161,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",101.0,76,6,145.0,6.0,8.0,0
78162,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",101.0,75,5,145.0,5.9,8.1,0
78163,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",100.0,74,5,145.0,5.9,8.1,0
78164,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",99.0,74,5,145.0,6.0,8.0,0
78165,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",99.0,73,5,145.0,5.9,8.1,0
78166,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",99.0,72,5,145.0,5.8,8.2,0
78167,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",99.0,71,5,145.0,5.6,8.4,0
78168,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",98.0,70,5,145.0,5.6,8.4,0
78169,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",96.0,69,5,145.0,5.8,8.3,0
78170,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",95.0,68,5,145.0,5.8,8.4,0
78171,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",95.0,67,5,145.0,5.7,8.5,0
78172,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",95.0,66,5,145.0,5.6,8.6,0
78173,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",95.0,65,5,145.0,5.5,8.8,0
78174,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",91.0,64,5,145.0,5.8,8.5,0
78175,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",91.0,63,5,145.0,5.7,8.7,0
78176,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",91.0,62,5,145.0,5.6,8.8,0
78177,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",90.0,61,5,145.0,5.6,8.9,0
78178,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",90.0,60,5,145.0,5.5,9.0,0
78179,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",90.0,59,5,145.0,5.4,9.2,0
78180,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",90.0,58,5,145.0,5.3,9.3,0
78181,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",89.0,57,5,145.0,5.3,9.4,0
78182,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",89.0,56,5,145.0,5.2,9.5,0
78183,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",89.0,55,5,145.0,5.2,9.7,0
78184,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",89.0,54,4,145.0,5.1,9.9,0
78185,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",89.0,53,4,145.0,5.0,10.1,0
78186,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",85.0,52,4,145.0,5.3,9.8,0
78187,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",84.0,51,4,145.0,5.3,9.9,0
78188,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",84.0,50,4,145.0,5.2,10.1,0
78189,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",84.0,49,4,145.0,5.2,10.3,0
78190,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",83.0,48,4,145.0,5.2,10.4,0
78191,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",77.0,47,4,145.0,5.6,9.8,0
78192,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",76.0,46,4,145.0,5.6,9.9,0
78193,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",75.0,45,4,145.0,5.6,10.0,0
78194,Kolkata Knight Riders,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",74.0,44,4,145.0,5.6,10.1,0
